,RRI_A,RRI_C,RRI_D,RRI_E,RRI_F,RRI_G,RRI_H,RRI_I,RRI_K,RRI_L,RRI_M,RRI_N,RRI_P,RRI_Q,RRI_R,RRI_S,RRI_T,RRI_V,RRI_W,RRI_Y,type_right,type_left,type
5464,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5465,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5466,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5467,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5468,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5469,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5470,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5471,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5472,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5473,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5474,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5475,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5476,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5477,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5478,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5479,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5480,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5481,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5482,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5483,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5484,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5485,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5486,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5487,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5488,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5489,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5490,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5491,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5492,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5493,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5494,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5495,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5496,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5497,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5498,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5499,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5500,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5501,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5502,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5503,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5504,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5505,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5506,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5507,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5508,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5509,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5510,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5511,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5512,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5513,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5514,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5515,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5516,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5517,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5518,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5519,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5520,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5521,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5522,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5523,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5524,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5525,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5526,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5527,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5528,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5529,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5530,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5531,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5532,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5533,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5534,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5535,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5536,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5537,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5538,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5539,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5540,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5541,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5542,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5543,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5544,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5545,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5546,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5547,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5548,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5549,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5550,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5551,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5552,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5553,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5554,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5555,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5556,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5557,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5558,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5559,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5560,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5561,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5562,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5563,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5564,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5565,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5566,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5567,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5568,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5569,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5570,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5571,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5572,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5573,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5574,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5575,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5576,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5577,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5578,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5579,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5580,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5581,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5582,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5583,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5584,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5585,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5586,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5587,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5588,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5589,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5590,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5591,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5592,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5593,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5594,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5595,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5596,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5597,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5598,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5599,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5600,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5601,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5602,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5603,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5604,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5605,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5606,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5607,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5608,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5609,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5610,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5611,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5612,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5613,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5614,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5615,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5616,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5617,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5618,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5619,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5620,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5621,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5622,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5623,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5624,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5625,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5626,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5627,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5628,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5629,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5630,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5631,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5632,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5633,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5634,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5635,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5636,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5637,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5638,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5639,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5640,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5641,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5642,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5643,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5644,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5645,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5646,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5647,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5648,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5649,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5650,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5651,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5652,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5653,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5654,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5655,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5656,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5657,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5658,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5659,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5660,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5661,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5662,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5663,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5664,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5665,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5666,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5667,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5668,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5669,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5670,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5671,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5672,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5673,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5674,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5675,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5676,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5677,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5678,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5679,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5680,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5681,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5682,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5683,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5684,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5685,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5686,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5687,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5688,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5689,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5690,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5691,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5692,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5693,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5694,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5695,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5696,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5697,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5698,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5699,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5700,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5701,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5702,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5703,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5704,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5705,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5706,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5707,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5708,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5709,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5710,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5711,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5712,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5713,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5714,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5715,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5716,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5717,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5718,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5719,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5720,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5721,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5722,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5723,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5724,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5725,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5726,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5727,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5728,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5729,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5730,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5731,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5732,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5733,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5734,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5735,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5736,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5737,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5738,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5739,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5740,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5741,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5742,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5743,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5744,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5745,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5746,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5747,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5748,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5749,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5750,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5751,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5752,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5753,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5754,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5755,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5756,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5757,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5758,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5759,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5760,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5761,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5762,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5763,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5764,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5765,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5766,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5767,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5768,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5769,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5770,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5771,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5772,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5773,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5774,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5775,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5776,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5777,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
5778,,,,,,,,,,,,,,,,,,,,,nonDRNA,nonDRNA,nonDRNA
